interviewer_code,interviewer_ethnicity,interviewer_age,interviewer_gender,interviewer_dialect_of_spanish,interviewer_proficiency_in_spanish,interviewer_educational_level,interviewer_dominance_primary_language,interviewer_dominance_secondary_language,interviewer_dominance_tertiary_language,interviewer_dominance_quaternary_language,interviewer_order_acquisition_first_language,interviewer_order_acquisition_interviewer_second_language,interviewer_order_acquisition_third_language,interviewer_order_acquisition_fourth_language,interviewer_english_percentage,interviewer_spanish_percentage,interviewer_other_language,interviewer_other_language_percentage,interviewer_tertiary_language_interlocutor_percentage,interviewer_quaternary_language_interlocutor_percentage,interviewer_foreign_accent_english,interviewer_foreign_accent_spanish,interviewer_english_accent_identification,interviewer_spanish_accent_identification,interviewee_participant_code,interviewee_birth_city,interviewee_birth_country,interviewee_us_arrival_age,interviewee_city_growing_up,interviewee_country_growing_up,interviewee_year_of_birth,interviewee_highest_grade_completed,interviewee_city_of_completed_education,interviewee_primary_california_location,interviewee_current_residence,interviewee_country_of_completed_education,interviewee_years_in_us,interviewee_years_in_california,interviewee_previous_residence_01,interviewee_previous_residence_02,interviewee_previous_residence_03,interviewee_current_profession,interviewee_desired_profession,interviewee_origin_country_profession,interviewee_number_of_housemates,interviewee_parent_language_01,interviewee_parent_language_02,interviewee_parent_language_03,interviewee_mother_profession,interviewee_father_profession,interviewee_mother_education,interviewee_father_education,interviewee_mother_birth_city,interviewee_mother_birth_country,interviewee_father_birth_city,interviewee_father_birth_country,interviewee_additional_language_01,interviewee_additional_language_02,interviewee_sex,interviewee_ethnicity_01,interviewee_ethnicity_02,interviewee_grandparent_birthplace_01,interviewee_grandparent_birthplace_02,interviewee_grandparent_birthplace_03,interviewee_grandparent_birthplace_04,interviewee_generation_immigration,interviewee_close_family_country,interviewee_hispanic_country_visiting,interviewee_hispanic_country_visiting_rate,interviewee_hispanic_country_visitors,interviewee_hispanic_country_visitor_rate,interviewee_married,interviewee_language_with_spouse,interviewee_spouse_ethnicity,interviewee_spouse_native_language,interviewee_language_with_children,interviewee_language_with_siblings,interviewee_language_with_mother,interviewee_language_with_father,interviewee_number_of_older_siblings,interviewee_number_of_younger_siblings,interviewee_bilingual_education,interviewee_interview_date,interviewee_foreign_accent_english,interviewee_foreign_accent_spanish,interviewee_frequency_identification_nonnative_english,interviewee_frequency_identification_nonnative_spanish,interviewee_start_learning_english,interviewee_start_learning_spanish,interviewee_feel_comfortable_english,interviewee_feel_comfortable_spanish,interviewee_class_years_english,interviewee_class_years_spanish,interviewee_region_years_english,interviewee_region_years_spanish,interviewee_family_years_english,interviewee_family_years_spanish,interviewee_work_years_english,interviewee_work_years_spanish,interviewee_friends_percentage_english,interviewee_friends_percentage_spanish,interviewee_friends_percentage_other,interviewee_family_percentage_english,interviewee_family_percentage_spanish,interviewee_family_percentage_other,interviewee_school_work_percentage_english,interviewee_school_work_percentage_spanish,interviewee_school_work_percentage_other,interviewee_talk_yourself_percentage_english,interviewee_talk_yourself_percentage_spanish,interviewee_talk_yourself_percentage_other,interviewee_count_percentage_english,interviewee_count_percentage_spanish,interviewee_count_percentage_other,interviewee_speak_proficiency_english,interviewee_speak_proficiency_spanish,interviewee_understand_proficiency_english,interviewee_understand_proficiency_spanish,interviewee_read_proficiency_english,interviewee_read_proficiency_spanish,interviewee_write_proficiency_english,interviewee_write_proficiency_spanish,interviewee_feel_myself_english,interviewee_feel_myself_spanish,interviewee_identify_english_speaking_culture,interviewee_identify_spanish_speaking_culture,interviewee_english_nativespeaker,interviewee_spanish_nativespeaker,interviewee_others_nativespeaker_english,interviewee_others_nativespeaker_spanish,interviewee_final_blp_score,interviewee_date_conducted,interviewee_time_started,interviewee_place_conducted,interviewee_interviewee_attitude_towards_interviewer,interviewee_interview_formality,interviewee_interviewer_relationship_with_interviewee,interviewee_other_information,interviewee_notes_about_language_used_in_interview,interviewee_language_dominance,interviewee_normalized_edlevel,interviewee_latitude,interviewee_longitude
UCB_YP1,latinx,21,female,Mexican,Fluent/Native,college,English,Spanish,NA,NA,Spanish,English,NA,NA,50,50,unknown,0,NA,NA,2,3,0,1,UCB_YP1_20,"San Mateo, CA",USA,NA,San Mateo,USA,2003,high_school,"East Palo Alto, CA","East Palo Alto, CA",Sillicon Valley,USA,21,21,San Mateo,Hayward,"East Palo Alto, Cupertino",NA,NA,NA,8,Spanish and English (some),NA,NA,Business owner,Plumber,NA,NA,Michoacan,Mexico,Michoacan,Mexico,NA,NA,male,Mexican/latinx,NA,"Michoacan, Mexico",NA,NA,NA,Gen2,Mexico,Mexico,Rarely,Mexico,NA,no,NA,NA,NA,NA,NA,Spanish,Spanish,"2? (one is older, one is the same age)",1,No,3/9/2024,7,6,6,5,6,6,14,11,5,0,20,20,20,20,20,2,100,50,0,100,70,0,0,0,0,100,100,0,100,100,0,5,5,5,5,5,3,6,4,6,5,3,6,5,5,5,5,22.34,3/9/2024,NA,Interviewer's house,casual,casual,friend,code: chair,NA,English,Completed High School (12th),37.4641619,-122.1392838
UCB_YP1,latinx,21,female,Mexican,Fluent/Native,college,English,Spanish,NA,NA,Spanish,English,NA,NA,50,50,unknown,0,NA,NA,2,3,0,1,UCB_YP1_22,Michoacan,Mexico,2,"San Jose, CA",USA,2000,high_school,"San Jose, CA","San Jose, CA","San Jose, CA",USA,21,21,"San Jose, CA",NA,NA,Filling up candy machines,History teacher,NA,7,Spanish,NA,NA,Cleaner,Arborist,none,none,Michoacan,Mexico,Michoacan,Mexico,NA,NA,male,Mexican,NA,"Sinaloa, Mexico",NA,NA,NA,Gen2,No,none,never,never,never,no,NA,NA,NA,NA,English and Spanish,Spanish,Spanish,0,3,No,4/12/2024,2,6,0,2,4,0,4,2,20,1,20,4,0,20,20,4,90,40,0,30,80,0,90,20,0,70,30,0,90,10,0,5,4,6,4,6,5,6,3,6,5,5,4,5,5,5,6,50.22,4/12/2024,NA,Campus,casual,casual,friend,code: panda,NA,English,Completed High School (12th),37.3347943,-121.8881448
UCB_YP1,latinx,21,female,Mexican,Fluent/Native,college,English,Spanish,NA,NA,Spanish,English,NA,NA,50,50,unknown,0,NA,NA,2,3,0,1,UCB_YP1_23,"Mexicali, Baja Califonria",Mexico,3,"Salinas, CA",USA,2003,some_primary_school,"Salinas, CA","Salinas, CA",USA,USA,17,17,Mexico,NA,NA,Social Welfare,Social Work,NA,4,Spanish,NA,NA,Field work,NA,Sophomore in high school,NA,Mexicali,Mexico,NA,NA,NA,NA,male,hispanic,NA,"Mexicali, Mexico",NA,NA,NA,Gen2,Mexico,NA,never,NA,never,no,NA,NA,NA,NA,English,Spanish,Spanish,1,2,Yes,4/18/2024,7,4,1,5,6,0,10,6,20,0,17,3,16,20,3,3,80,20,0,100,100,0,100,0,0,80,20,0,100,0,0,6,3,6,6,6,3,6,2,6,6,3,3,5,2,0,5,62.12,4/18/2024,NA,Campus,casual,casual,Mutual friend,code: paypal,NA,English,"Unknown (put age instead of grade, non-academic licenses, blanks)",36.676772,-121.6564671
UCB_YP1,latinx,21,female,Mexican,Fluent/Native,college,English,Spanish,NA,NA,Spanish,English,NA,NA,50,50,unknown,0,NA,NA,2,3,0,1,UCB_YP1_01,"Merida, Yucatan",Mexico,0,"San Francisco, CA",USA,2002,high_school,"San Francisco, CA","San Francisco, CA","Daly City, CA",USA,20,20,"San Francisco, CA (Tenderloin)",NA,NA,Cashier,Evangelist,NA,7,Spanish,English,Maya,Cashier/Busser,General manager for a restaurant,High school,high school,"Oxkutzcab, Yucatan",Mexico,"Oxkutzcab, Yucatan",Mexico,NA,NA,male,Hispano/latinx,NA,"Oxkutzcab, Yucatan",NA,NA,NA,Gen2,Mexico,Never,Never,NA,NA,no,NA,NA,NA,NA,Spanish and English,Spanish and English,Spanish and English,2,1,Yes,10/20/2023,0,0,0,1,1,0,8,0,20,20,20,0,20,20,5,5,90,10,0,80,20,0,50,50,0,90,10,0,90,10,0,6,5,6,6,6,6,6,6,6,5,1,5,5,3,3,5,33.154,10/20/2023,6:00:00 PM,Dwinelle,"Engaged, feliz",Friendly,Friend,NA,NA,English,Completed High School (12th),37.7800771,-122.4201615
UCB_YP1,latinx,21,female,Mexican,Fluent/Native,college,English,Spanish,NA,NA,Spanish,English,NA,NA,50,50,unknown,0,NA,NA,2,3,0,1,UCB_YP1_09,NA,USA,NA,"Menifee, CA",USA,2001,some_college,"Berkeley, CA","Berkeley, CA","Menifee and Berkeley, CA",USA,22,22,San Diego,NA,NA,NA,Social worker,NA,5,Spanish,NA,NA,Cashier,Body man/car,Middle school,Middle School,"Cumpas, Sonora",Mexico,"Michoacaán, La Piedad",Mexico,NA,NA,female,Mexican/hispanic,NA,"Nayarit, Mexico","Michoacán, Mexico",NA,NA,NA,Mexico,Mexico,Occasionally,Mexico,Rarely,NA,NA,NA,NA,NA,English,Spanish,Spanish,3,0,yes,12/17/2023,0,6,0,1,4,0,0,0,18,4,20,20,20,20,4,3,100,20,0,100,80,0,100,0,0,100,50,0,100,0,0,6,3,6,6,6,6,6,5,6,6,6,6,6,6,0,3,NA,12/17/2023,NA,Interviewer's home,casual,friendly,friends,code: roses,NA,English,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",37.8690573,-122.2704634
UCB_YP1,latinx,21,female,Mexican,Fluent/Native,college,English,Spanish,NA,NA,Spanish,English,NA,NA,50,50,unknown,0,NA,NA,2,3,0,1,UCB_YP1_10,NA,USA,NA,"Los Angeles, CA",USA,2003,some_college,"Berkeley, CA","Berkeley, CA","Berkeley, CA",USA,20,20,NA,NA,NA,2nd grade teacher,2nd grade teacher,NA,10,Spanish,NA,NA,Inventory taker,Hospital cleaner,8th grade,8th grade,NA,El Salvador,NA,El Salvador,NA,NA,male,hispanic/latinx,NA,El Salvador,NA,NA,NA,NA,El Salvador,El Salvador,Occasionally,Mexico,Rarely,NA,NA,NA,NA,m/a,Spanish and English,Spanish,Spanish,2,1,no,12/18/2023,0,6,0,4,5,0,6,0,20,7,20,0,20,20,4,0,90,10,0,40,60,0,90,10,0,60,40,0,80,20,0,5,3,6,5,6,5,6,4,4,5,4,6,6,6,6,6,NA,12/18/2023,NA,Interviwer's house,casual,friendly,friends,candles,NA,English,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",37.8690573,-122.2704634
UCB_YP1,latinx,21,female,Mexican,Fluent/Native,college,English,Spanish,NA,NA,Spanish,English,NA,NA,50,50,unknown,0,NA,NA,2,3,0,1,UCB_YP1_11,NA,Mexico,4,CA,USA,2002,some_college,California,"Berkeley, CA","Berkeley, CA",USA,17,17,San Fernando Valley,NA,NA,Student and worker in a school department,Immigration lawyer,NA,6,Spanish,NA,NA,Housewife,Factory,Primary/elementary (primaria),Primary/elementary (primaria),NA,Mexico,NA,Mexico,NA,NA,female,Mexican,NA,Mexico,NA,NA,NA,NA,Mexico,NA,3-4 times a year,NA,NA,NA,NA,NA,NA,NA,Spanish and English,Spanish,Spanish,NA,3,no,2/1/2023,2,3,1,3,5,0,6,0,16,1,17,5,10,20,4,2,100,10,0,0,100,0,100,10,0,90,10,0,100,10,0,6,6,6,6,6,6,6,5,6,6,5,6,6,6,6,6,NA,2/1/2024,NA,Home,casual,friendly,friend,coco,NA,English,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",37.8690573,-122.2704634
UCB_YP1,latinx,21,female,Mexican,Fluent/Native,college,English,Spanish,NA,NA,Spanish,English,NA,NA,50,50,unknown,0,NA,NA,2,3,0,1,UCB_YP1_12,NA,USA,NA,"Los Angeles, CA",USA,1993,some_college,"San Francisco, CA","San Francisco, CA",USA,USA,31,31,Santa Barbara,NA,NA,Business,Don't know,Business,12,Spanish,NA,NA,Nurse,Entrepreneur,High school,College,NA,Mexico,NA,Colombia,NA,NA,male,latinx,NA,Spain,NA,NA,NA,NA,"Mexico, Aruba",NA,once a year,"Mexico, Nicaragua, Spain",NA,yes,NA,latinx,Spanish,NA,NA,English,English,1,1,no,2/2/2024,0,9,0,5,3,1,5,2,20,1,20,0,20,12,20,12,100,10,0,100,10,0,100,0,0,100,0,0,100,0,0,6,0,6,0,6,1,6,0,6,0,6,1,6,3,6,6,NA,2/2/2024,NA,Interviewer's home,casual,casual,friends,Mexico,NA,English,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",37.7800771,-122.4201615
UCB_YP1,latinx,21,female,Mexican,Fluent/Native,college,English,Spanish,NA,NA,Spanish,English,NA,NA,50,50,unknown,0,NA,NA,2,3,0,1,UCB_YP1_13,"Lynwood, CA",USA,NA,"Lynwood, CA",USA,2001,some_college,"Berkeley, CA","Berkeley, CA","Berkeley, CA",USA,22,22,"Lynwood, CA",NA,NA,Receptionist,Construction_or_architecture,NA,5,English,Spanish,NA,NA,Salesperson,High school (escuela secundaria),Middle school (escuela intermedia),Tijuana,Mexico,Los Angeles,US,NA,NA,male,American,Mexican,"Durango, Mexico",NA,NA,NA,NA,Mexico,never,NA,never,NA,NA,NA,NA,NA,NA,English,English,English,1,0,no,2/7/2024,0,5,0,8,0,3,0,14,17,3,20,0,20,20,20,0,100,10,0,100,10,0,100,0,0,100,0,0,100,0,0,6,4,6,4,6,3,6,3,6,2,6,3,6,6,6,6,NA,2/7/2024,NA,campus,casual,casual,friends,code: nike,NA,English,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",37.8690573,-122.2704634
UCB_YP1,latinx,21,female,Mexican,Fluent/Native,college,English,Spanish,NA,NA,Spanish,English,NA,NA,50,50,unknown,0,NA,NA,2,3,0,1,UCB_YP1_14,"Paramount, CA",USA,NA,"Lynwood, CA",USA,2001,college,"Berkeley, CA","Berkeley, CA","Berkeley, CA",USA,18,18,"Lynwood, CA","Tepatitlan, Jalisco Mexico",NA,Student,Architect,NA,6,Spanish,NA,NA,NA,Aeroengineer,Primary/elementary (primaria),3rd year of primary school,"Capilla de Guadalupe, Jalisco",Mexico,"Tepatitlan de Morelos, Jalisco",Mexico,ASL,Portuguese,female,Mexican,American,"Jalisco, Mexico",NA,NA,NA,NA,California,Jalisco,Occasionally,Mexico,Occasionally,NA,NA,NA,NA,NA,English and Spanish,Spanish,Spanish,1,1,yes,2/9/2024,0,1,0,1,5,0,6,0,18,4,18,4,20,20,0,0,90,10,0,30,70,0,100,0,0,40,60,0,50,50,0,6,6,6,6,6,6,6,6,5,6,4,6,6,6,6,6,NA,2/9/2024,NA,campus,casual,casual,mutual friend,code: amazon,NA,English,"Completed College ( college ,  university , Completed Bachelors, 4 years college or greater)",37.8690573,-122.2704634
UCB_YP1,latinx,21,female,Mexican,Fluent/Native,college,English,Spanish,NA,NA,Spanish,English,NA,NA,50,50,unknown,0,NA,NA,2,3,0,1,UCB_YP1_15,"Tepatitlan de Morelos, Jalisco",Mexico,0,"Van Nuys and Winnetka, Los Angeles, CA",USA,2003,some_college,"Woodlandhills and Berkeley, CA","Woodland Hills, CA","Winnetka, CA",USA,20,20,"Van Buys, CA",NA,NA,Fine arts,Fine arts,NA,4,Spanish,NA,NA,NA,NA,High school (preparatoria),High school (preparatoria),NA,Mexico,NA,Mexico,NA,NA,female,latinx/white,NA,Mexico,NA,NA,NA,NA,Mexico (Jalisco),never,NA,never,NA,NA,NA,NA,NA,NA,Spanish and English,Spanish,Spanish,0,1,yes,2/20/2024,4,4,5,3,6,0,9,0,16,2,20,0,15,20,0,0,100,10,0,0,100,0,100,0,0,20,100,0,50,50,0,3,4,3,5,4,4,4,3,2,6,0,6,3,6,3,6,NA,2/20/2024,NA,campus,casual,casual,mutual friend,code: yellow,NA,Spanish,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",34.1678418,-118.5974307
UCB_YP1,latinx,21,female,Mexican,Fluent/Native,college,English,Spanish,NA,NA,Spanish,English,NA,NA,50,50,unknown,0,NA,NA,2,3,0,1,UCB_YP1_16,"Santa Rosa, CA",USA,NA,"Santa Rosa, CA",USA,2002,some_college,"Santa Rosa, CA","Santa Rosa, CA","Santa Rosa, CA",USA,21,21,NA,NA,NA,Student,Dentist,NA,3,Spanish,NA,NA,Hotel worker,NA,High school (secundaria),NA,Hidalgo,Mexico,Hidalgo,Mexico,NA,NA,female,American,Mexican,"Hidalgo, Mexico",NA,NA,NA,NA,Mexico,Mexico,Often in the summer,Mexico,Often,NA,NA,NA,NA,NA,English,Spanish,Spanish,0,1,no,2/22/2024,0,4,3,4,3,0,6,6,18,3,20,1,0,20,20,5,90,20,0,10,90,0,100,0,0,80,10,0,90,10,0,6,4,6,5,6,4,6,5,4,4,0,2,4,4,3,4,NA,2/22/2024,NA,Interviewer's home,casual,casual,friend,code: pillow,NA,English,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",38.439698,-122.715642
UCB_YP1,latinx,21,female,Mexican,Fluent/Native,college,English,Spanish,NA,NA,Spanish,English,NA,NA,50,50,unknown,0,NA,NA,2,3,0,1,UCB_YP1_17,"Los Angeles, CA",USA,NA,"Los Angeles, CA",USA,2003,some_college,"Los Angeles, CA","Los Angeles, CA","Berkeley, CA",USA,20,20,East Los Angeles,NA,NA,Student,Lawyer,NA,7,Spanish,NA,NA,NA,Seamster,Primary/elementary (primaria),Primary/elementary (primaria),NA,Mexico,NA,Guatemala,NA,NA,female,latinx,Mexico,Guatemala,NA,NA,NA,NA,Mexico and Guatemala,NA,never,NA,never,NA,NA,Indigenous,Quechua,NA,English,Spanish,Spanish,1,4,yes,2/23/2024,3,5,2,5,5,0,8,4,20,8,20,20,20,20,4,4,100,10,0,80,50,0,100,30,0,90,10,0,100,10,0,5,3,6,3,6,3,6,3,6,3,6,2,5,5,2,2,NA,2/23/2024,NA,Campus,casual,casual,friendly (mutual friend),code: dwinelle,NA,English,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",34.052238,-118.243344
UCB_YP1,latinx,21,female,Mexican,Fluent/Native,college,English,Spanish,NA,NA,Spanish,English,NA,NA,50,50,unknown,0,NA,NA,2,3,0,1,UCB_YP1_18,"Sylmar, CA",USA,NA,Panorama City,USA,2003,some_college,"Berkeley, CA","Berkeley, CA","Berkeley, CA",USA,20,20,Panorama City,Sylmar,NA,Student,Nephrologist,NA,4,Spanish,Quechua,NA,NA,Handyman,Finished college (colegio),Finished high school (secundaria),Ahuachapan,El Salvador,NA,Peru,Quechua,NA,female,Peruvian,Salvadorian,Peru,El Salvador,NA,NA,NA,"Peru, El Salvador",Peru,every year,no,no,no,NA,NA,NA,NA,English,Spanish,Spanish,1,0,yes,2/26/2024,3,5,1,5,4,0,5,0,15,4,20,0,0,20,16,0,90,10,0,0,90,10,90,10,0,90,10,0,90,10,0,5,4,6,5,5,4,6,4,4,5,1,5,5,6,5,6,NA,2/26/2024,NA,Campus,casual,friendly,mutual friend,code: pencil,NA,English,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",37.8690573,-122.2704634
UCB_YP1,latinx,21,female,Mexican,Fluent/Native,college,English,Spanish,NA,NA,Spanish,English,NA,NA,50,50,unknown,0,NA,NA,2,3,0,1,UCB_YP1_21,NA,Mexico,NA,"Caborca, Sonora",Mexico,2002,college,"Visalia, CA","Visalia, CA",Mexico,USA,NA,18,NA,NA,NA,Student,Political Science,NA,5,Spanish,NA,NA,Packing,Restaurant,Highschool,Primary/elementary (primaria),NA,Mexico,NA,Mexico,NA,NA,male,latinx,NA,Mexico,NA,NA,NA,NA,no,no,no,no,no,no,NA,NA,NA,no,English and Spanish,Spanish,Spanish,0,2,yes,3/15/2024,2,6,3,1,0,0,0,0,20,1,18,3,20,20,20,2,100,40,0,90,70,0,100,0,0,100,0,0,100,0,0,6,3,6,4,6,2,6,0,6,4,5,5,6,6,6,6,NA,2/15/2024,NA,Campus,casual,casual,mutual friend,code: hydroflask,NA,English,"Completed College ( college ,  university , Completed Bachelors, 4 years college or greater)",36.33012,-119.29888
UCB_YP1,latinx,21,female,Mexican,Fluent/Native,college,English,Spanish,NA,NA,Spanish,English,NA,NA,50,50,unknown,0,NA,NA,2,3,0,1,UCB_YP1_24,Tijuana,Mexico,1,"Bakersfield, CA",USA,2002,some_college,"Bakersfield, CA","Bakersfield, CA","Berkeley, CA",USA,20,20,"Bakersfield, CA",NA,NA,Student,Engineer,NA,6,Spanish,NA,NA,Laborer,Laborer,Primary/elementary (primaria),Primary/elementary (primaria),Sinaloa,Mexico,Morelia,Mexico,NA,NA,male,latinx,NA,"Sinaloa, Mexico","Morelia, Mexico",NA,NA,NA,"Tijuana and Morelia, Mexico",no,never,no,never,NA,NA,NA,NA,NA,NA,Spanish and English,Spanish,0,0,yes,4/26/2024,0,6,0,6,3,0,10,5,16,0,20,1,20,20,3,8,100,0,0,30,70,0,100,0,0,90,10,0,90,10,0,5,2,6,5,6,4,6,4,6,3,6,3,6,6,3,6,NA,4/26/2024,NA,Campus,casual,friendly,friend,code: ten,NA,English,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",35.373405,-119.018911
UCB_GMT1,hispanic/latinx,21,male,Mexican,Native,college,Spanish,English,NA,NA,Spanish,English,French,Italian,40,60,unknown,0,NA,NA,6,0,6,0,UCB_GMT1_01,"Los Angeles, CA",USA,NA,"Los Angeles, CA",USA,NA,some_college,"Los Angeles, CA","Los Angeles, CA",Bell Gardens,USA,20,20,East Los Angeles,NA,NA,Auto collision body man,NA,NA,3,Spanish,Spanish,NA,NA,Truck driver,High school,High school,Guadalajara,Mexico,Nayarit,Mexico,NA,NA,male,white,latinx,Mexico,Mexico,NA,NA,Gen2,Mexico,NA,NA,Mexico,occasionally,no,NA,NA,NA,NA,NA,Spanish,Spanish,NA,NA,yes,10/21/2023,0,1,0,0,6,0,0,0,20,10,20,2,3,20,20,3,70,30,0,20,80,0,50,50,0,70,30,0,100,0,0,6,6,6,6,6,6,6,6,6,6,6,5,6,5,3,3,27.608,10/21/2023,NA,"Rosemead, CA",Nervous at fist but confortable for most of interview,Very casual,Former high school classmate,Interviewee was anxious at times and played with a chord or shook his foot. But it lasted little and he sounded comfortable when talking,Successful translation English to Spanish. Interviewee was definitely none outspoken in English,English,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",34.052238,-118.243344
UCB_GMT1,hispanic/latinx,21,male,Mexican,Native,college,Spanish,English,NA,NA,Spanish,English,French,Italian,40,60,unknown,0,NA,NA,6,0,6,0,UCB_GMT1_02,Mexico City,Mexico,11,Mexico City,Mexico,2005,some_high_school,"Los Angeles, CA","Los Angeles, CA",Rosemead CA,USA,7,7,East Los Angeles,Mexico City,NA,Student,Esthetician,NA,4,Spanish,Spanish,NA,Certified Nurse Assistant,Photographer/Editior,High school,High school,Mexico City,Mexico,Mexico City,Mexico,NA,NA,female,Mexican,NA,Mexico City,Mexico City,NA,NA,Gen1.5,Mexico,NA,NA,Mexico,Occasionally,no,NA,NA,NA,NA,English and Spanish (Spanglish),Spanish,Spanish,1,2,yes,10/23/2023,4,2,3,0,11,0,14,0,7,5,7,11,0,18,1,0,70,30,0,90,10,0,70,30,0,60,40,0,30,70,0,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,6,-6.986,10/23/2023,NA,"Rosemead, CA","Comfortable, engaged, detailed in her answers",NA,Sisters,Interviewee played with her nails at times but overall she seemed relaxed and calm. Personal questions got long answers.,Interviewee occasionally uses Spanish words 3-4 times durng English interview. Some use of creaky voice.,Spanish,Some High School (Between 9th - 11th),34.052238,-118.243344
UCB_GMT1,hispanic/latinx,21,male,Mexican,Native,college,Spanish,English,NA,NA,Spanish,English,French,Italian,40,60,unknown,0,NA,NA,6,0,6,0,UCB_GMT1_03,NA,Mexico,34,Mexico City,Mexico,1982,high_school,Mexico City,"Rosemead, CA",Rosemead CA,Mexico,7,7,Alhambra,NA,NA,Nurse assistant,Physical Therapist,Educational assistant,5,Spanish,Spanish,NA,Housewife,Factory supervisor,Middle school,High school,Mexico (City?),Mexico,Mexico (City?),Mexico,NA,NA,female,hispanic,NA,Mexico,Mexico,NA,NA,Gen1,Mexico,Mexico,rarely,Mexico,rarely,NA,NA,NA,NA,Spanish,Spanish,Spanish,Spanish,NA,1,no,11/25/2023,6,1,5,0,12,0,20,0,6,12,7,20,7,20,7,20,50,50,0,20,80,0,70,30,0,10,90,0,50,50,0,3,6,2,6,2,6,2,5,6,6,2,6,3,6,4,6,-98.068,11/25/2023,NA,"Home Rosemead, CA","Comfortable, calm",Very casual,Mother,"Normal use of voice. Modal voice, comfortable positive.",rare use of English in Spanish interview and ???,Spanish,Completed High School (12th),34.080676,-118.077638
UCB_GMT1,hispanic/latinx,21,male,Mexican,Native,college,Spanish,English,NA,NA,Spanish,English,French,Italian,40,60,unknown,0,NA,NA,6,0,6,0,UCB_GMT1_05,"Riverside, CA",USA,NA,"San Bernardino, CA",USA,2004,some_college,"San Bernardino, CA","San Bernardino, CA","Berkeley, CA",USA,19,19,"Muscoy, CA",NA,NA,Student,Economics and computation,NA,2,Spanish,Spanish,NA,Teacher,Mechanic,University,Elementary school,"Blythe, CA",US,"Los Mochis, Sinaloa",Mexico,NA,NA,female,hispanic,NA,"Los Mochis, Sinaloa","Los Mochis, Sinaloa",NA,NA,Gen2,Mexico,Mexico,Frequently (Once a year),Mexico,Frequently,NA,NA,NA,NA,NA,NA,English,Spanish,NA,NA,yes,12/6/2023,3,6,4,0,6,0,7,0,13,0,19,19,19,19,19,19,100,10,0,90,20,0,100,10,0,100,10,0,100,0,0,6,6,6,6,6,5,6,4,5,5,3,5,6,6,6,6,50.23,12/6/2023,6:00:00 PM,"Berkeley, CA",calm and comfortable,Informal,Coworker,Interviewee was comfortable in both English and Spanish interviews. Overall she was calmed and open to share.,Some rare instances of spanglish words. Perhaps once or twice.,English,"Some College (Associates Degree, incomplete Bachelors, community college, under 4 years of college)",34.1083171,-117.2940961
UCB_GMT1,hispanic/latinx,21,male,Mexican,Native,college,Spanish,English,NA,NA,Spanish,English,French,Italian,40,60,unknown,0,NA,NA,6,0,6,0,UCB_GMT1_06,"Plano, CA",USA,NA,"Claremont and Victorville, CA",USA,1996,community_college,"Los Angeles, CA","Los Angeles, CA","Berkeley, CA",USA,27,27,San Bernardino county,NA,NA,school affairs assistant and sales associate,Book publisher,0,6,Spanish,English,NA,NA,Manager,Community college,Middle school,"Mexicali, Baja California",Mexico,"Guadalajara, Jalisco",Mexico,NA,NA,female,latinx,NA,"Guadalajara, Jalisco",Michoacan,NA,NA,Gen2,Mexico,Mexico,occasionally,Mexico,Occasionally,NA,NA,NA,NA,NA,English and Spanish (Spanglish),English,Spanish,3,0,yes,12/7/2023,0,0,0,8,3,0,0,0,20,5,20,0,20,20,10,0,90,40,0,100,60,0,90,50,0,90,40,0,100,0,0,6,4,6,6,6,4,6,4,6,5,6,6,6,6,6,5,67.748,12/7/2023,6:00:00 PM,"Berkeley, CA",Comfortable,Informal,Coworker,"Interviewee was in a good mood, shared a lot on both interviews. Calm and comfortable.",Some use of spanglish once or twice,English,"Completed College ( college ,  university , Completed Bachelors, 4 years college or greater)",34.052238,-118.243344
