"filename","word","vowel","a1p0","timepoint","point_time","point_vwlpct","attempted_fix","errorflag","previous_segment","following_segment","vwl_duration","following_nasal","previous_nasal","previous_sonorant","participant","language","syllable","interviewee_final_blp_score","token_id","a1p0_z","vwl_duration_z"
"UCB_SMP1_05_Spanish","sepan","a",-1.07,7,293.76,66.67,"None","Shallow","p","n",60,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4112,0.505939580290173,-0.882663644488439
"UCB_SMP1_05_Spanish","sepan","a",-0.34,8,293.766667,77.78,"None","None","p","n",60,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4112,0.610177208253116,-0.882663644488439
"UCB_SMP1_05_Spanish","sepan","a",1.12,9,293.773333,88.89,"None","None","p","n",60,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4112,0.818652464179002,-0.882663644488439
"UCB_SMP1_05_Spanish","sepan","a",-0.1,10,293.78,100,"None","None","p","n",60,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4112,0.644447113336823,-0.882663644488439
"UCB_SMP1_05_Spanish","existan","a",-3.75,1,326.05,0,"None","None","t̪","n",140,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4067,0.123258973522108,1.26288116951502
"UCB_SMP1_05_Spanish","existan","a",-3.75,2,326.065556,11.11,"None","None","t̪","n",140,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4067,0.123258973522108,1.26288116951502
"UCB_SMP1_05_Spanish","existan","a",-3.75,3,326.081111,22.22,"None","None","t̪","n",140,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4067,0.123258973522108,1.26288116951502
"UCB_SMP1_05_Spanish","existan","a",-6.17,4,326.096667,33.33,"None","Shallow","t̪","n",140,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4067,-0.222295902738607,1.26288116951502
"UCB_SMP1_05_Spanish","existan","a",-1.19,5,326.112222,44.44,"None","Shallow","t̪","n",140,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4067,0.488804627748319,1.26288116951502
"UCB_SMP1_05_Spanish","existan","a",0.8,6,326.127778,55.56,"None","None","t̪","n",140,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4067,0.772959257400725,1.26288116951502
"UCB_SMP1_05_Spanish","existan","a",1.7,7,326.143333,66.67,"None","None","t̪","n",140,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4067,0.901471401464628,1.26288116951502
"UCB_SMP1_05_Spanish","existan","a",5.22,8,326.158889,77.78,"None","Shallow","t̪","n",140,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4067,1.40409667602567,1.26288116951502
"UCB_SMP1_05_Spanish","existan","a",2.01,9,326.174444,88.89,"None","LoPitch","t̪","n",140,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4067,0.945736695531083,1.26288116951502
"UCB_SMP1_05_Spanish","existan","a",-4.42,10,326.19,100,"None","None","t̪","n",140,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4067,0.0275888218300919,1.26288116951502
"UCB_SMP1_05_Spanish","era","a",-4.93,1,385.17,0,"LowF1Corrected","LowF1","ɾ","m",60,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4057,-0.0452347264727861,-0.882663644488439
"UCB_SMP1_05_Spanish","era","a",-5.28,2,385.176667,11.11,"LowF1Corrected","LowF1","ɾ","m",60,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4057,-0.0952116713865259,-0.882663644488439
"UCB_SMP1_05_Spanish","era","a",-3.96,3,385.183333,22.22,"LowF1Corrected","LowF1","ɾ","m",60,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4057,0.0932728065738642,-0.882663644488439
"UCB_SMP1_05_Spanish","era","a",-3.76,4,385.19,33.33,"LowF1Corrected","LowF1","ɾ","m",60,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4057,0.121831060810287,-0.882663644488439
"UCB_SMP1_05_Spanish","era","a",-2.76,5,385.196667,44.44,"LowF1Corrected","LowF1","ɾ","m",60,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4057,0.264622331992401,-0.882663644488439
"UCB_SMP1_05_Spanish","era","a",-3.47,6,385.203333,55.56,"LowF1Corrected","LowF1","ɾ","m",60,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4057,0.1632405294531,-0.882663644488439
"UCB_SMP1_05_Spanish","era","a",-3.44,7,385.21,66.67,"LowF1Corrected","LowF1","ɾ","m",60,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4057,0.167524267588563,-0.882663644488439
"UCB_SMP1_05_Spanish","era","a",-5.09,8,385.216667,77.78,"LowF1Corrected","None","ɾ","m",60,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4057,-0.0680813298619243,-0.882663644488439
"UCB_SMP1_05_Spanish","era","a",-5.01,9,385.223333,88.89,"None","None","ɾ","m",60,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4057,-0.0566580281673552,-0.882663644488439
"UCB_SMP1_05_Spanish","era","a",-4.39,10,385.23,100,"None","None","ɾ","m",60,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4057,0.0318725599655553,-0.882663644488439
"UCB_SMP1_05_Spanish","da","a",3.73,1,442.18,0,"None","None","d̪","m",140,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4049,1.19133768196432,1.26288116951502
"UCB_SMP1_05_Spanish","da","a",-0.91,2,442.195556,11.11,"None","None","d̪","m",140,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4049,0.528786183679311,1.26288116951502
"UCB_SMP1_05_Spanish","da","a",1.6,3,442.211111,22.22,"None","None","d̪","m",140,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4049,0.887192274346416,1.26288116951502
"UCB_SMP1_05_Spanish","da","a",0.02,4,442.226667,33.33,"None","None","d̪","m",140,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4049,0.661582065878677,1.26288116951502
"UCB_SMP1_05_Spanish","da","a",-0.56,5,442.242222,44.44,"None","None","d̪","m",140,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4049,0.578763128593051,1.26288116951502
"UCB_SMP1_05_Spanish","da","a",-1.25,6,442.257778,55.56,"None","None","d̪","m",140,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4049,0.480237151477392,1.26288116951502
"UCB_SMP1_05_Spanish","da","a",-1.04,7,442.273333,66.67,"None","None","d̪","m",140,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4049,0.510223318425636,1.26288116951502
"UCB_SMP1_05_Spanish","da","a",-0.92,8,442.288889,77.78,"None","None","d̪","m",140,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4049,0.52735827096749,1.26288116951502
"UCB_SMP1_05_Spanish","da","a",-1.29,9,442.304444,88.89,"None","None","d̪","m",140,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4049,0.474525500630108,1.26288116951502
"UCB_SMP1_05_Spanish","da","a",-6.1,10,442.32,100,"None","None","d̪","m",140,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4049,-0.212300513755859,1.26288116951502
"UCB_SMP1_05_Spanish","san","a",-3.36,1,609.04,0,"None","None","s","n",80,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4110,0.178947569283132,-0.346277440987574
"UCB_SMP1_05_Spanish","san","a",-3.36,2,609.048889,11.11,"None","None","s","n",80,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4110,0.178947569283132,-0.346277440987574
"UCB_SMP1_05_Spanish","san","a",-3.36,3,609.057778,22.22,"None","None","s","n",80,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4110,0.178947569283132,-0.346277440987574
"UCB_SMP1_05_Spanish","san","a",-6.56,4,609.066667,33.33,"None","None","s","n",80,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4110,-0.277984498499631,-0.346277440987574
"UCB_SMP1_05_Spanish","san","a",-4.54,5,609.075556,44.44,"None","Shallow","s","n",80,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4110,0.0104538692882382,-0.346277440987574
"UCB_SMP1_05_Spanish","san","a",-4.54,6,609.084444,55.56,"None","Shallow","s","n",80,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4110,0.0104538692882382,-0.346277440987574
"UCB_SMP1_05_Spanish","san","a",-3.55,7,609.093333,66.67,"None","Shallow","s","n",80,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4110,0.151817227758531,-0.346277440987574
"UCB_SMP1_05_Spanish","san","a",-5.39,8,609.102222,77.78,"None","None","s","n",80,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4110,-0.110918711216558,-0.346277440987574
"UCB_SMP1_05_Spanish","san","a",-5.39,9,609.111111,88.89,"None","None","s","n",80,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4110,-0.110918711216558,-0.346277440987574
"UCB_SMP1_05_Spanish","san","a",-5.7,10,609.12,100,"None","None","s","n",80,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4110,-0.155184005283014,-0.346277440987574
"UCB_SMP1_05_Spanish","cambio","a",-2.17,1,611.01,0,"LowF1Corrected","LowF1","k","m",110,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4039,0.348869181989848,0.458301864263724
"UCB_SMP1_05_Spanish","cambio","a",-4.44,2,611.022222,11.11,"None","None","k","m",110,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4039,0.0247329964064495,0.458301864263724
"UCB_SMP1_05_Spanish","cambio","a",-0.08,3,611.034444,22.22,"None","None","k","m",110,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4039,0.647302938760465,0.458301864263724
"UCB_SMP1_05_Spanish","cambio","a",1.95,4,611.046667,33.33,"None","None","k","m",110,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4039,0.937169219260156,0.458301864263724
"UCB_SMP1_05_Spanish","cambio","a",2.08,5,611.058889,44.44,"None","None","k","m",110,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4039,0.955732084513831,0.458301864263724
"UCB_SMP1_05_Spanish","cambio","a",0.2,6,611.071111,55.56,"None","None","k","m",110,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4039,0.687284494691457,0.458301864263724
"UCB_SMP1_05_Spanish","cambio","a",-0.09,7,611.083333,66.67,"None","None","k","m",110,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4039,0.645875026048644,0.458301864263724
"UCB_SMP1_05_Spanish","cambio","a",-0.38,8,611.095556,77.78,"None","None","k","m",110,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4039,0.604465557405831,0.458301864263724
"UCB_SMP1_05_Spanish","cambio","a",-0.84,9,611.107778,88.89,"None","None","k","m",110,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4039,0.538781572662059,0.458301864263724
"UCB_SMP1_05_Spanish","cambio","a",-5.09,10,611.12,100,"None","None","k","m",110,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4039,-0.0680813298619243,0.458301864263724
"UCB_SMP1_05_Spanish","arreglando","a",-0.79,1,638.52,0,"LowF1Corrected","LowF1","l","n",150,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4035,0.545921136221165,1.53107427126545
"UCB_SMP1_05_Spanish","arreglando","a",-3.74,2,638.536667,11.11,"None","None","l","n",150,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4035,0.124686886233929,1.53107427126545
"UCB_SMP1_05_Spanish","arreglando","a",-4.53,3,638.553333,22.22,"None","None","l","n",150,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4035,0.0118817820000593,1.53107427126545
"UCB_SMP1_05_Spanish","arreglando","a",-5.32,4,638.57,33.33,"None","None","l","n",150,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4035,-0.10092332223381,1.53107427126545
"UCB_SMP1_05_Spanish","arreglando","a",-5.94,5,638.586667,44.44,"None","None","l","n",150,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4035,-0.189453910366721,1.53107427126545
"UCB_SMP1_05_Spanish","arreglando","a",-5.96,6,638.603333,55.56,"None","None","l","n",150,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4035,-0.192309735790363,1.53107427126545
"UCB_SMP1_05_Spanish","arreglando","a",-7.33,7,638.62,66.67,"None","None","l","n",150,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4035,-0.387933777309859,1.53107427126545
"UCB_SMP1_05_Spanish","arreglando","a",-7.31,8,638.636667,77.78,"None","None","l","n",150,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4035,-0.385077951886217,1.53107427126545
"UCB_SMP1_05_Spanish","arreglando","a",-9.83,9,638.653333,88.89,"None","None","l","n",150,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4035,-0.744911955265143,1.53107427126545
"UCB_SMP1_05_Spanish","arreglando","a",-14,10,638.67,100,"None","None","l","n",150,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4035,-1.34035155609456,1.53107427126545
"UCB_SMP1_05_Spanish","limpiando","a",5.64,1,644.22,0,"None","None","j","n",120,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4088,1.46406900992216,0.726494966014156
"UCB_SMP1_05_Spanish","limpiando","a",5.61,2,644.233333,11.11,"None","None","j","n",120,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4088,1.45978527178669,0.726494966014156
"UCB_SMP1_05_Spanish","limpiando","a",4.53,3,644.246667,22.22,"None","None","j","n",120,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4088,1.30557069891001,0.726494966014156
"UCB_SMP1_05_Spanish","limpiando","a",4.37,4,644.26,33.33,"None","None","j","n",120,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4088,1.28272409552087,0.726494966014156
"UCB_SMP1_05_Spanish","limpiando","a",1.01,5,644.273333,44.44,"None","None","j","n",120,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4088,0.802945424348969,0.726494966014156
"UCB_SMP1_05_Spanish","limpiando","a",-2.72,6,644.286667,55.56,"None","None","j","n",120,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4088,0.270333982839685,0.726494966014156
"UCB_SMP1_05_Spanish","limpiando","a",-1.32,7,644.3,66.67,"None","None","j","n",120,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4088,0.470241762494644,0.726494966014156
"UCB_SMP1_05_Spanish","limpiando","a",-1.8,8,644.313333,77.78,"None","None","j","n",120,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4088,0.40170195232723,0.726494966014156
"UCB_SMP1_05_Spanish","limpiando","a",-2.14,9,644.326667,88.89,"None","None","j","n",120,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4088,0.353152920125311,0.726494966014156
"UCB_SMP1_05_Spanish","limpiando","a",-4.26,10,644.34,100,"None","None","j","n",120,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4088,0.0504354252192301,0.726494966014156
"UCB_SMP1_05_Spanish","hablamos","a",-1.97,1,800.62,0,"LowF1Corrected","None","l","m",80,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4078,0.377427436226271,-0.346277440987574
"UCB_SMP1_05_Spanish","hablamos","a",0.52,2,800.628889,11.11,"None","None","l","m",80,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4078,0.732977701469734,-0.346277440987574
"UCB_SMP1_05_Spanish","hablamos","a",3.86,3,800.637778,22.22,"None","None","l","m",80,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4078,1.20990054721799,-0.346277440987574
"UCB_SMP1_05_Spanish","hablamos","a",2.66,4,800.646667,33.33,"None","None","l","m",80,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4078,1.03855102179946,-0.346277440987574
"UCB_SMP1_05_Spanish","hablamos","a",3.37,5,800.655556,44.44,"None","None","l","m",80,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4078,1.13993282433876,-0.346277440987574
"UCB_SMP1_05_Spanish","hablamos","a",3.01,6,800.664444,55.56,"None","None","l","m",80,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4078,1.0885279667132,-0.346277440987574
"UCB_SMP1_05_Spanish","hablamos","a",3.27,7,800.673333,66.67,"None","None","l","m",80,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4078,1.12565369722055,-0.346277440987574
"UCB_SMP1_05_Spanish","hablamos","a",2.58,8,800.682222,77.78,"None","None","l","m",80,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4078,1.02712772010489,-0.346277440987574
"UCB_SMP1_05_Spanish","hablamos","a",1.54,9,800.691111,88.89,"None","None","l","m",80,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4078,0.87862479807549,-0.346277440987574
"UCB_SMP1_05_Spanish","hablamos","a",1.43,10,800.7,100,"None","None","l","m",80,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4078,0.862917758245457,-0.346277440987574
"UCB_SMP1_05_Spanish","tenga","a",-5.41,1,966.07,0,"LowF1Corrected","LowF1","ɡ","m",120,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4116,-0.113774536640201,0.726494966014156
"UCB_SMP1_05_Spanish","tenga","a",-4.84,2,966.083333,11.11,"LowF1Corrected","LowF1","ɡ","m",120,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4116,-0.0323835120663959,0.726494966014156
"UCB_SMP1_05_Spanish","tenga","a",-5.72,3,966.096667,22.22,"None","None","ɡ","m",120,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4116,-0.158039830706656,0.726494966014156
"UCB_SMP1_05_Spanish","tenga","a",-3.02,4,966.11,33.33,"None","None","ɡ","m",120,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4116,0.227496601485051,0.726494966014156
"UCB_SMP1_05_Spanish","tenga","a",-2.49,5,966.123333,44.44,"None","None","ɡ","m",120,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4116,0.303175975211571,0.726494966014156
"UCB_SMP1_05_Spanish","tenga","a",-2.1,6,966.136667,55.56,"None","None","ɡ","m",120,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4116,0.358864570972596,0.726494966014156
"UCB_SMP1_05_Spanish","tenga","a",-2.25,7,966.15,66.67,"None","None","ɡ","m",120,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4116,0.337445880295279,0.726494966014156
"UCB_SMP1_05_Spanish","tenga","a",-2.84,8,966.163333,77.78,"None","None","ɡ","m",120,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4116,0.253199030297832,0.726494966014156
"UCB_SMP1_05_Spanish","tenga","a",-2.44,9,966.176667,88.89,"None","None","ɡ","m",120,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4116,0.310315538770677,0.726494966014156
"UCB_SMP1_05_Spanish","tenga","a",-6.82,10,966.19,100,"LowF1Corrected","None","ɡ","m",120,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4116,-0.315110229006981,0.726494966014156
"UCB_SMP1_05_Spanish","vayan","a",-1.83,1,994.77,0,"None","None","ʝ","n",60,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4125,0.397418214191766,-0.882663644488439
"UCB_SMP1_05_Spanish","vayan","a",-0.47,2,994.776667,11.11,"None","None","ʝ","n",60,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4125,0.591614342999441,-0.882663644488439
"UCB_SMP1_05_Spanish","vayan","a",-1.01,3,994.783333,22.22,"None","None","ʝ","n",60,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4125,0.5145070565611,-0.882663644488439
"UCB_SMP1_05_Spanish","vayan","a",0.42,4,994.79,33.33,"None","None","ʝ","n",60,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4125,0.718698574351522,-0.882663644488439
"UCB_SMP1_05_Spanish","vayan","a",-1.23,5,994.796667,44.44,"None","None","ʝ","n",60,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4125,0.483092976901035,-0.882663644488439
"UCB_SMP1_05_Spanish","vayan","a",-1.41,6,994.803333,55.56,"None","None","ʝ","n",60,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4125,0.457390548088254,-0.882663644488439
"UCB_SMP1_05_Spanish","vayan","a",-3.03,7,994.81,66.67,"None","None","ʝ","n",60,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4125,0.22606868877323,-0.882663644488439
"UCB_SMP1_05_Spanish","vayan","a",-2.14,8,994.816667,77.78,"None","None","ʝ","n",60,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4125,0.353152920125311,-0.882663644488439
"UCB_SMP1_05_Spanish","vayan","a",-3.59,9,994.823333,88.89,"None","None","ʝ","n",60,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4125,0.146105576911246,-0.882663644488439
"UCB_SMP1_05_Spanish","vayan","a",-2.25,10,994.83,100,"None","None","ʝ","n",60,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4125,0.337445880295279,-0.882663644488439
"UCB_SMP1_05_Spanish","cantar","a",-2.53,1,1015.19,0,"None","None","k","n",60,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4044,0.297464324364287,-0.882663644488439
"UCB_SMP1_05_Spanish","cantar","a",-8.47,2,1015.196667,11.11,"None","None","k","n",60,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4044,-0.550715826457469,-0.882663644488439
"UCB_SMP1_05_Spanish","cantar","a",2.83,3,1015.203333,22.22,"None","None","k","n",60,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4044,1.06282553790042,-0.882663644488439
"UCB_SMP1_05_Spanish","cantar","a",6.15,4,1015.21,33.33,"None","None","k","n",60,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4044,1.53689255822503,-0.882663644488439
"UCB_SMP1_05_Spanish","cantar","a",3.87,5,1015.216667,44.44,"None","None","k","n",60,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4044,1.21132845992981,-0.882663644488439
"UCB_SMP1_05_Spanish","cantar","a",2.61,6,1015.223333,55.56,"None","None","k","n",60,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4044,1.03141145824035,-0.882663644488439
"UCB_SMP1_05_Spanish","cantar","a",3.58,7,1015.23,66.67,"None","None","k","n",60,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4044,1.169918991287,-0.882663644488439
"UCB_SMP1_05_Spanish","cantar","a",2.44,8,1015.236667,77.78,"None","None","k","n",60,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4044,1.00713694213939,-0.882663644488439
"UCB_SMP1_05_Spanish","cantar","a",0.72,9,1015.243333,88.89,"None","None","k","n",60,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4044,0.761535955706156,-0.882663644488439
"UCB_SMP1_05_Spanish","cantar","a",-1.85,10,1015.25,100,"None","None","k","n",60,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4044,0.394562388768124,-0.882663644488439
"UCB_SMP1_05_Spanish","amigas","a",-21.89,1,1057.94,0,"HighF1Corrected","HighF1","s","m",80,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4033,-2.46697468572143,-0.346277440987574
"UCB_SMP1_05_Spanish","amigas","a",-21.89,2,1057.948889,11.11,"HighF1Corrected","HighF1","s","m",80,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4033,-2.46697468572143,-0.346277440987574
"UCB_SMP1_05_Spanish","amigas","a",-3.4,3,1057.957778,22.22,"None","Shallow","s","m",80,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4033,0.173235918435848,-0.346277440987574
"UCB_SMP1_05_Spanish","amigas","a",-3.4,4,1057.966667,33.33,"None","Shallow","s","m",80,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4033,0.173235918435848,-0.346277440987574
"UCB_SMP1_05_Spanish","amigas","a",-5.33,5,1057.975556,44.44,"None","Shallow","s","m",80,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4033,-0.102351234945632,-0.346277440987574
"UCB_SMP1_05_Spanish","amigas","a",-4.02,6,1057.984444,55.56,"None","Shallow","s","m",80,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4033,0.0847053303029374,-0.346277440987574
"UCB_SMP1_05_Spanish","amigas","a",-3.88,7,1057.993333,66.67,"None","Shallow","s","m",80,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4033,0.104696108268433,-0.346277440987574
"UCB_SMP1_05_Spanish","amigas","a",-3.88,8,1058.002222,77.78,"None","Shallow","s","m",80,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4033,0.104696108268433,-0.346277440987574
"UCB_SMP1_05_Spanish","amigas","a",-6.51,9,1058.011111,88.89,"None","Shallow","s","m",80,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4033,-0.270844934940526,-0.346277440987574
"UCB_SMP1_05_Spanish","amigas","a",-9.28,10,1058.02,100,"None","Shallow","s","m",80,"1","0","0","UCB_SMP1_05","Spanish","CVN",-2.54,4033,-0.666376756114981,-0.346277440987574
"UCB_SMP1_05_Spanish","verano","a",0.67,1,1120.36,0,"None","Shallow","ɾ","n",120,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4127,0.754396392147051,0.726494966014156
"UCB_SMP1_05_Spanish","verano","a",-2.71,2,1120.373333,11.11,"None","Shallow","ɾ","n",120,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4127,0.271761895551506,0.726494966014156
"UCB_SMP1_05_Spanish","verano","a",2.9,3,1120.386667,22.22,"None","Shallow","ɾ","n",120,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4127,1.07282092688316,0.726494966014156
"UCB_SMP1_05_Spanish","verano","a",-0.54,4,1120.4,33.33,"None","Shallow","ɾ","n",120,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4127,0.581618954016693,0.726494966014156
"UCB_SMP1_05_Spanish","verano","a",0.17,5,1120.413333,44.44,"None","Shallow","ɾ","n",120,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4127,0.683000756555994,0.726494966014156
"UCB_SMP1_05_Spanish","verano","a",0.98,6,1120.426667,55.56,"None","Shallow","ɾ","n",120,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4127,0.798661686213506,0.726494966014156
"UCB_SMP1_05_Spanish","verano","a",0.36,7,1120.44,66.67,"None","Shallow","ɾ","n",120,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4127,0.710131098080595,0.726494966014156
"UCB_SMP1_05_Spanish","verano","a",-1.26,8,1120.453333,77.78,"None","Shallow","ɾ","n",120,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4127,0.478809238765571,0.726494966014156
"UCB_SMP1_05_Spanish","verano","a",-2.59,9,1120.466667,88.89,"None","Shallow","ɾ","n",120,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4127,0.28889684809336,0.726494966014156
"UCB_SMP1_05_Spanish","verano","a",-2.01,10,1120.48,100,"None","None","ɾ","n",120,"1","0","1","UCB_SMP1_05","Spanish","CVN",-2.54,4127,0.371715785378986,0.726494966014156
